transaction_id,customer_id,merchant,category,purchase_amount,installment_count,installment_amount,purchase_date,final_due_date,status,credit_score,risk_score,late_fee,default_flag
T000737,C7506,BestBuy,Health,3836.43,4,959.11,2023-01-10,2023-05-10,ongoing,336,52.89,0.0,0
T000738,C6870,IKEA,Home,4233.46,3,1411.15,2023-08-21,2023-11-19,paid,848,0.0,0.0,0
T000739,C2531,Target,Sports,3077.68,3,1025.89,2023-07-14,2023-10-12,ongoing,819,3.01,0.0,0
T000740,C9172,eBay,Beauty,465.81,4,116.45,2023-01-12,2023-05-12,ongoing,632,20.33,0.0,0
T000741,C4345,eBay,Sports,2450.95,12,204.25,2023-06-26,2024-06-20,defaulted,696,14.98,0.0,1
T000742,C8673,Walmart,Sports,411.31,3,137.1,2023-06-26,2023-09-24,ongoing,595,24.21,0.0,0
T000743,C7949,eBay,Beauty,2052.53,6,342.09,2023-08-05,2024-02-01,ongoing,406,43.85,0.0,0
T000744,C7882,Amazon,Health,2050.35,6,341.72,2023-01-11,2023-07-10,ongoing,829,1.59,0.0,0
T000745,C2906,Apple Store,Office,353.4,6,58.9,2023-04-28,2023-10-25,paid,382,48.77,0.0,0
T000746,C4086,BestBuy,Office,1760.38,12,146.7,2023-06-13,2024-06-07,ongoing,587,28.28,0.0,0
T000747,C9152,Adidas,Automotive,577.22,3,192.41,2023-02-08,2023-05-09,paid,760,7.46,0.0,0
T000748,C6750,Amazon,Home,4045.97,3,1348.66,2023-02-22,2023-05-23,ongoing,514,34.5,0.0,0
T000749,C9905,Nike,Automotive,4739.75,12,394.98,2023-08-06,2024-07-31,ongoing,580,25.21,0.0,0
T000750,C2062,Apple Store,Health,384.77,4,96.19,2023-07-25,2023-11-22,paid,758,7.32,0.0,0
T000751,C2976,Target,Sports,4776.7,6,796.12,2023-11-08,2024-05-06,ongoing,643,19.12,0.0,0
T000752,C2296,Apple Store,Home,2624.82,6,437.47,2023-12-26,2024-06-23,defaulted,493,37.56,0.0,1
T000753,C7229,Adidas,Automotive,1515.34,6,252.56,2023-02-25,2023-08-24,ongoing,457,41.06,0.0,0
T000754,C8641,AliExpress,Automotive,407.39,12,33.95,2023-04-28,2024-04-22,ongoing,764,7.38,0.0,0
T000755,C1125,AliExpress,Fashion,2515.61,18,139.76,2023-09-10,2025-03-03,ongoing,403,43.35,0.0,0
T000756,C5632,Amazon,Office,3977.71,6,662.95,2023-10-13,2024-04-10,ongoing,333,50.66,0.0,0
T000757,C7288,IKEA,Books,3542.76,3,1180.92,2023-09-25,2023-12-24,defaulted,401,44.96,0.0,1
T000758,C4596,Target,Automotive,274.87,12,22.91,2023-10-18,2024-10-12,late,624,22.88,34.75,0
T000759,C7168,Adidas,Electronics,387.69,3,129.23,2023-11-29,2024-02-27,ongoing,440,39.89,0.0,0
T000760,C8561,Adidas,Fashion,2029.29,3,676.43,2023-06-29,2023-09-27,paid,773,8.73,0.0,0
T000761,C9258,Adidas,Sports,1494.07,12,124.51,2023-12-24,2024-12-18,paid,330,51.24,0.0,0
T000762,C1232,eBay,Grocery,1181.11,3,393.7,2023-08-23,2023-11-21,ongoing,362,50.49,0.0,0
T000763,C7371,Adidas,Office,1423.0,3,474.33,2023-12-09,2024-03-08,ongoing,386,47.03,0.0,0
T000764,C5206,AliExpress,Health,4022.33,3,1340.78,2023-07-15,2023-10-13,late,603,24.45,25.22,0
T000765,C8943,Nike,Beauty,4647.91,12,387.33,2023-11-04,2024-10-29,defaulted,360,50.16,0.0,1
T000766,C7891,BestBuy,Health,2040.39,4,510.1,2023-03-21,2023-07-19,defaulted,695,16.77,0.0,1
T000767,C7738,Apple Store,Fashion,4532.9,6,755.48,2023-05-15,2023-11-11,paid,633,20.86,0.0,0
T000768,C3472,BestBuy,Electronics,1624.44,3,541.48,2023-01-22,2023-04-22,paid,710,13.36,0.0,0
T000769,C3739,AliExpress,Health,2395.27,6,399.21,2023-11-27,2024-05-25,ongoing,583,28.44,0.0,0
T000770,C6401,AliExpress,Electronics,1149.49,6,191.58,2023-08-13,2024-02-09,ongoing,765,7.16,0.0,0
T000771,C2761,Nike,Beauty,3211.37,4,802.84,2023-02-27,2023-06-27,ongoing,379,45.27,0.0,0
T000772,C1876,Walmart,Grocery,4895.43,4,1223.86,2023-04-03,2023-08-01,paid,376,47.22,0.0,0
T000773,C4812,Amazon,Office,3027.38,3,1009.13,2023-07-11,2023-10-09,paid,839,2.3,0.0,0
T000774,C2460,eBay,Office,1805.13,18,100.29,2023-04-13,2024-10-04,late,660,20.09,10.21,0
T000775,C2733,IKEA,Books,3247.89,6,541.31,2023-01-07,2023-07-06,late,376,49.08,18.12,0
T000776,C2605,Adidas,Electronics,636.53,12,53.04,2023-05-08,2024-05-02,late,808,4.33,48.6,0
T000777,C6622,Adidas,Beauty,4446.08,4,1111.52,2023-02-24,2023-06-24,defaulted,463,37.1,0.0,1
T000778,C7767,Nike,Automotive,2527.84,6,421.31,2023-08-19,2024-02-15,ongoing,308,54.55,0.0,0
T000779,C7986,Walmart,Automotive,2260.51,6,376.75,2023-12-28,2024-06-25,paid,474,38.71,0.0,0
T000780,C4517,Adidas,Sports,2939.68,6,489.95,2023-03-03,2023-08-30,paid,761,7.27,0.0,0
T000781,C4735,eBay,Electronics,3133.3,18,174.07,2023-08-28,2025-02-18,ongoing,606,23.09,0.0,0
T000782,C9434,Amazon,Home,382.08,4,95.52,2023-03-31,2023-07-29,defaulted,544,28.65,0.0,1
T000783,C3590,eBay,Health,3421.02,3,1140.34,2023-08-20,2023-11-18,late,421,43.27,26.1,0
T000784,C2063,Walmart,Sports,1228.61,6,204.77,2023-08-21,2024-02-17,ongoing,484,38.15,0.0,0
T000785,C5324,AliExpress,Sports,3576.91,6,596.15,2023-12-20,2024-06-17,ongoing,331,52.58,0.0,0
T000786,C6342,eBay,Sports,4117.11,6,686.18,2023-11-29,2024-05-27,paid,609,26.03,0.0,0
T000787,C1005,BestBuy,Beauty,4024.69,3,1341.56,2023-10-19,2024-01-17,paid,671,16.15,0.0,0
T000788,C8489,eBay,Office,2773.69,4,693.42,2023-12-11,2024-04-09,late,355,51.11,41.12,0
T000789,C9659,AliExpress,Sports,2612.85,4,653.21,2023-06-01,2023-09-29,ongoing,572,29.06,0.0,0
T000790,C9195,Adidas,Office,735.81,4,183.95,2023-05-25,2023-09-22,ongoing,763,7.96,0.0,0
T000791,C6966,Apple Store,Office,3882.35,6,647.06,2023-05-10,2023-11-06,ongoing,755,11.39,0.0,0
T000792,C9837,Apple Store,Electronics,1375.26,6,229.21,2023-05-21,2023-11-17,ongoing,548,29.35,0.0,0
T000793,C1117,Apple Store,Beauty,2496.06,3,832.02,2023-04-03,2023-07-02,ongoing,377,48.86,0.0,0
T000794,C3551,Adidas,Office,1439.26,4,359.82,2023-04-24,2023-08-22,late,833,3.22,43.17,0
T000795,C6560,Nike,Sports,690.8,3,230.27,2023-10-11,2024-01-09,ongoing,407,45.33,0.0,0
T000796,C5289,Amazon,Beauty,3157.05,3,1052.35,2023-05-23,2023-08-21,ongoing,572,28.05,0.0,0
T000797,C1846,Amazon,Sports,295.3,6,49.22,2023-08-11,2024-02-07,ongoing,314,52.08,0.0,0
T000798,C7316,Adidas,Fashion,3749.51,12,312.46,2023-08-20,2024-08-14,ongoing,669,18.23,0.0,0
T000799,C7469,eBay,Health,1604.99,4,401.25,2023-02-02,2023-06-02,late,603,24.13,48.98,0
T000800,C9915,IKEA,Fashion,25.67,6,4.28,2023-10-03,2024-03-31,paid,504,35.77,0.0,0
T000801,C1224,Amazon,Fashion,2567.87,12,213.99,2023-06-19,2024-06-13,paid,412,44.83,0.0,0
T000802,C5208,BestBuy,Electronics,258.09,12,21.51,2023-05-20,2024-05-14,ongoing,552,31.44,0.0,0
T000803,C7283,BestBuy,Home,1398.94,3,466.31,2023-12-23,2024-03-22,ongoing,740,9.06,0.0,0
T000804,C3048,Target,Health,3542.21,18,196.79,2023-07-20,2025-01-10,ongoing,485,37.74,0.0,0
T000805,C7233,BestBuy,Electronics,336.88,4,84.22,2023-01-23,2023-05-23,ongoing,526,34.15,0.0,0
T000806,C2828,Amazon,Sports,4200.71,4,1050.18,2023-08-12,2023-12-10,late,827,3.46,30.8,0
T000807,C2917,IKEA,Electronics,44.0,3,14.67,2023-09-27,2023-12-26,ongoing,653,18.22,0.0,0
T000808,C5234,AliExpress,Sports,1252.95,4,313.24,2023-12-13,2024-04-11,paid,300,53.33,0.0,0
T000809,C7988,Apple Store,Home,3711.0,3,1237.0,2023-06-02,2023-08-31,ongoing,719,11.18,0.0,0
T000810,C3026,eBay,Office,1598.44,3,532.81,2023-11-29,2024-02-27,paid,460,39.51,0.0,0
T000811,C4744,AliExpress,Electronics,531.91,4,132.98,2023-03-26,2023-07-24,late,460,39.52,30.77,0
T000812,C1009,IKEA,Books,1817.16,12,151.43,2023-04-19,2024-04-13,paid,427,44.25,0.0,0
T000813,C1260,Nike,Office,1370.21,12,114.18,2023-01-31,2024-01-26,paid,450,39.59,0.0,0
T000814,C7038,Apple Store,Grocery,4217.49,4,1054.37,2023-08-17,2023-12-15,defaulted,743,10.03,0.0,1
T000815,C3219,Target,Electronics,1583.91,12,131.99,2023-08-28,2024-08-22,paid,770,8.5,0.0,0
T000816,C8041,Nike,Sports,3949.94,12,329.16,2023-12-29,2024-12-23,ongoing,762,10.1,0.0,0
T000817,C3060,Amazon,Health,4462.06,6,743.68,2023-11-06,2024-05-04,ongoing,329,53.85,0.0,0
T000818,C6287,IKEA,Electronics,2183.24,3,727.75,2023-05-21,2023-08-19,paid,772,9.01,0.0,0
T000819,C2619,Apple Store,Sports,4551.97,6,758.66,2023-06-05,2023-12-02,paid,379,46.81,0.0,0
T000820,C9512,Target,Home,1902.16,12,158.51,2023-10-26,2024-10-20,ongoing,338,51.74,0.0,0
T000821,C2342,eBay,Fashion,4821.29,6,803.55,2023-12-11,2024-06-08,ongoing,539,32.53,0.0,0
T000822,C3832,eBay,Electronics,469.22,4,117.3,2023-04-09,2023-08-07,defaulted,636,21.36,0.0,1
T000823,C3824,Adidas,Automotive,3442.92,4,860.73,2023-02-16,2023-06-16,ongoing,579,25.97,0.0,0
T000824,C2994,Amazon,Grocery,2481.72,6,413.62,2023-11-23,2024-05-21,ongoing,415,42.18,0.0,0
T000825,C4490,BestBuy,Automotive,1953.55,4,488.39,2023-03-08,2023-07-06,ongoing,568,26.2,0.0,0
T000826,C8984,IKEA,Office,3172.74,3,1057.58,2023-03-03,2023-06-01,late,634,22.47,30.28,0
T000827,C2604,Target,Office,3526.69,4,881.67,2023-04-19,2023-08-17,ongoing,611,22.34,0.0,0
T000828,C1235,Target,Fashion,46.71,12,3.89,2023-06-16,2024-06-10,paid,352,48.78,0.0,0
T000829,C2908,BestBuy,Fashion,855.59,12,71.3,2023-02-06,2024-02-01,ongoing,367,47.49,0.0,0
T000830,C9567,BestBuy,Office,3572.4,3,1190.8,2023-04-29,2023-07-28,paid,333,51.94,0.0,0
T000831,C4530,Nike,Electronics,3340.27,18,185.57,2023-03-27,2024-09-17,late,685,16.09,20.93,0
T000832,C6256,Apple Store,Beauty,4831.09,4,1207.77,2023-02-21,2023-06-21,ongoing,548,30.9,0.0,0
T000833,C3635,Nike,Electronics,3811.16,6,635.19,2023-04-01,2023-09-28,ongoing,410,42.22,0.0,0
T000834,C9162,Walmart,Grocery,4755.09,6,792.52,2023-10-16,2024-04-13,ongoing,393,44.2,0.0,0
T000835,C3560,Walmart,Office,3520.14,12,293.34,2023-12-03,2024-11-27,ongoing,709,14.1,0.0,0
T000836,C6415,Amazon,Automotive,1507.81,12,125.65,2023-10-25,2024-10-19,late,478,36.55,15.65,0
T000837,C4391,Adidas,Fashion,549.19,4,137.3,2023-07-23,2023-11-20,ongoing,346,49.58,0.0,0
T000838,C6951,IKEA,Automotive,3914.57,12,326.21,2023-08-26,2024-08-20,paid,675,15.77,0.0,0
T000839,C6468,Target,Office,3229.64,3,1076.55,2023-06-04,2023-09-02,ongoing,501,36.48,0.0,0
T000840,C9007,Apple Store,Home,264.73,6,44.12,2023-08-28,2024-02-24,ongoing,744,11.37,0.0,0
T000841,C7413,eBay,Office,1816.25,6,302.71,2023-05-16,2023-11-12,ongoing,596,23.89,0.0,0
T000842,C7941,eBay,Books,4785.08,6,797.51,2023-12-28,2024-06-25,paid,607,22.56,0.0,0
T000843,C5820,AliExpress,Grocery,2514.5,3,838.17,2023-03-05,2023-06-03,ongoing,792,7.7,0.0,0
T000844,C3898,BestBuy,Books,2177.83,12,181.49,2023-05-03,2024-04-27,paid,637,22.02,0.0,0
T000845,C8546,Amazon,Health,2302.06,3,767.35,2023-09-11,2023-12-10,ongoing,365,48.17,0.0,0
T000846,C1077,AliExpress,Automotive,1064.19,3,354.73,2023-04-24,2023-07-23,ongoing,721,13.71,0.0,0
T000847,C8577,AliExpress,Home,1859.32,6,309.89,2023-01-20,2023-07-19,paid,839,2.13,0.0,0
T000848,C5227,Adidas,Grocery,1864.82,4,466.2,2023-01-16,2023-05-16,late,792,6.92,16.54,0
T000849,C1600,IKEA,Sports,285.47,12,23.79,2023-05-25,2024-05-19,ongoing,616,23.31,0.0,0
T000850,C2065,Target,Health,3843.65,4,960.91,2023-07-27,2023-11-24,paid,374,47.32,0.0,0
T000851,C3136,Apple Store,Beauty,2097.11,3,699.04,2023-01-19,2023-04-19,ongoing,358,47.24,0.0,0
T000852,C7943,eBay,Books,4115.34,12,342.94,2023-06-15,2024-06-09,paid,685,18.21,0.0,0
T000853,C8804,eBay,Grocery,4255.48,4,1063.87,2023-02-07,2023-06-07,late,314,54.01,48.3,0
T000854,C7565,eBay,Grocery,1079.67,3,359.89,2023-06-30,2023-09-28,late,530,30.81,18.53,0
T000855,C6984,Walmart,Books,3295.33,6,549.22,2023-12-15,2024-06-12,paid,498,36.88,0.0,0
T000856,C6142,IKEA,Health,2374.6,4,593.65,2023-04-15,2023-08-13,ongoing,653,21.36,0.0,0
T000857,C5670,Amazon,Home,4403.78,6,733.96,2023-04-10,2023-10-07,late,334,53.56,38.62,0
T000858,C3190,eBay,Home,1098.31,4,274.58,2023-03-31,2023-07-29,ongoing,461,40.4,0.0,0
T000859,C3712,Adidas,Fashion,3397.12,12,283.09,2023-10-27,2024-10-21,ongoing,770,9.99,0.0,0
T000860,C3192,eBay,Electronics,3048.57,12,254.05,2023-11-28,2024-11-22,ongoing,830,0.98,0.0,0
T000861,C2248,Amazon,Health,1494.12,6,249.02,2023-03-20,2023-09-16,late,722,14.17,42.42,0
T000862,C5033,Walmart,Automotive,704.59,3,234.86,2023-03-14,2023-06-12,late,647,21.59,43.23,0
T000863,C2997,Adidas,Automotive,3266.91,12,272.24,2023-06-25,2024-06-19,ongoing,446,39.32,0.0,0
T000864,C4687,AliExpress,Health,3699.52,6,616.59,2023-04-06,2023-10-03,paid,673,16.09,0.0,0
T000865,C5018,Amazon,Books,1595.25,6,265.88,2023-12-11,2024-06-08,late,715,15.42,8.46,0
T000866,C2970,AliExpress,Automotive,3233.04,4,808.26,2023-04-13,2023-08-11,ongoing,793,4.88,0.0,0
T000867,C9389,BestBuy,Automotive,1990.78,12,165.9,2023-08-12,2024-08-06,ongoing,555,30.98,0.0,0
T000868,C6765,Nike,Electronics,3573.2,6,595.53,2023-01-06,2023-07-05,paid,402,42.82,0.0,0
T000869,C2202,eBay,Grocery,1016.1,3,338.7,2023-05-02,2023-07-31,ongoing,420,41.08,0.0,0
T000870,C9135,Amazon,Grocery,4453.82,4,1113.46,2023-08-24,2023-12-22,ongoing,718,13.06,0.0,0
T000871,C6567,Nike,Health,1454.86,12,121.24,2023-04-26,2024-04-20,paid,649,19.05,0.0,0
T000872,C8667,Apple Store,Office,1854.74,3,618.25,2023-06-12,2023-09-10,late,341,51.66,33.38,0
T000873,C6742,Adidas,Grocery,314.01,18,17.44,2023-08-14,2025-02-04,paid,666,18.66,0.0,0
T000874,C6788,IKEA,Books,579.77,6,96.63,2023-08-18,2024-02-14,paid,328,50.51,0.0,0
T000875,C6408,BestBuy,Sports,2591.41,6,431.9,2023-07-01,2023-12-28,ongoing,313,52.35,0.0,0
T000876,C9669,Apple Store,Office,1356.27,3,452.09,2023-09-06,2023-12-05,ongoing,784,6.15,0.0,0
T000877,C1922,Apple Store,Electronics,4181.51,3,1393.84,2023-11-14,2024-02-12,paid,488,34.94,0.0,0
T000878,C1419,BestBuy,Books,98.1,12,8.17,2023-07-29,2024-07-23,ongoing,594,26.77,0.0,0
T000879,C3204,AliExpress,Home,1910.99,3,637.0,2023-05-24,2023-08-22,late,482,36.46,29.47,0
T000880,C2120,Amazon,Electronics,1703.29,6,283.88,2023-12-11,2024-06-08,ongoing,847,0.0,0.0,0
T000881,C1950,Target,Fashion,121.15,4,30.29,2023-04-06,2023-08-04,ongoing,336,51.34,0.0,0
T000882,C3336,eBay,Automotive,643.73,3,214.58,2023-12-12,2024-03-11,ongoing,313,52.06,0.0,0
T000883,C6373,Adidas,Beauty,2082.87,3,694.29,2023-09-01,2023-11-30,late,458,37.72,12.64,0
T000884,C3243,Walmart,Home,2477.0,4,619.25,2023-03-27,2023-07-25,ongoing,793,4.66,0.0,0
T000885,C3645,Amazon,Office,2036.34,18,113.13,2023-07-03,2024-12-24,ongoing,628,23.64,0.0,0
T000886,C5612,eBay,Books,2666.41,4,666.6,2023-05-01,2023-08-29,ongoing,382,48.5,0.0,0
T000887,C2865,Amazon,Home,2985.78,4,746.44,2023-11-28,2024-03-27,late,321,54.21,11.63,0
T000888,C7028,Apple Store,Fashion,74.37,4,18.59,2023-04-02,2023-07-31,ongoing,431,41.24,0.0,0
T000889,C8326,Target,Books,2333.87,4,583.47,2023-03-11,2023-07-09,ongoing,764,7.69,0.0,0
T000890,C7371,Walmart,Beauty,4818.41,4,1204.6,2023-05-13,2023-09-10,ongoing,755,9.7,0.0,0
T000891,C7359,Amazon,Office,2607.19,12,217.27,2023-10-06,2024-09-30,paid,601,25.79,0.0,0
T000892,C8863,eBay,Electronics,3395.77,4,848.94,2023-05-17,2023-09-14,ongoing,566,30.37,0.0,0
T000893,C4228,Walmart,Health,1576.52,4,394.13,2023-11-10,2024-03-09,ongoing,694,14.13,0.0,0
T000894,C4719,Walmart,Home,3875.61,3,1291.87,2023-07-06,2023-10-04,ongoing,419,41.3,0.0,0
T000895,C3371,IKEA,Beauty,3870.28,18,215.02,2023-08-09,2025-01-30,paid,545,31.28,0.0,0
T000896,C3891,Adidas,Fashion,2618.45,3,872.82,2023-02-15,2023-05-16,paid,337,52.63,0.0,0
T000897,C4756,Apple Store,Home,4880.67,3,1626.89,2023-10-05,2024-01-03,ongoing,544,31.99,0.0,0
T000898,C5225,IKEA,Sports,649.61,6,108.27,2023-07-11,2024-01-07,late,320,53.71,36.45,0
T000899,C1094,eBay,Sports,109.31,6,18.22,2023-01-08,2023-07-07,defaulted,409,45.92,0.0,1
T000900,C3674,eBay,Office,3856.54,4,964.14,2023-10-03,2024-01-31,ongoing,693,15.74,0.0,0
T000901,C7898,AliExpress,Electronics,4040.6,4,1010.15,2023-06-28,2023-10-26,paid,709,15.76,0.0,0
T000902,C1793,Amazon,Office,623.03,6,103.84,2023-11-30,2024-05-28,paid,307,56.17,0.0,0
T000903,C3116,Amazon,Office,1346.27,3,448.76,2023-02-08,2023-05-09,late,743,12.09,31.84,0
T000904,C6779,AliExpress,Automotive,112.32,12,9.36,2023-10-20,2024-10-14,ongoing,627,21.54,0.0,0
T000905,C7166,Nike,Electronics,1484.21,6,247.37,2023-06-27,2023-12-24,ongoing,589,24.88,0.0,0
T000906,C1814,BestBuy,Automotive,3871.38,4,967.84,2023-06-11,2023-10-09,ongoing,810,4.19,0.0,0
T000907,C1345,Amazon,Books,2601.85,4,650.46,2023-11-27,2024-03-26,late,660,18.81,37.98,0
T000908,C9554,BestBuy,Beauty,1756.78,3,585.59,2023-04-14,2023-07-13,ongoing,518,34.71,0.0,0
T000909,C3443,Amazon,Beauty,1874.4,6,312.4,2023-06-10,2023-12-07,ongoing,705,12.9,0.0,0
T000910,C8783,Adidas,Electronics,31.73,4,7.93,2023-10-14,2024-02-11,ongoing,519,32.13,0.0,0
T000911,C1984,Nike,Electronics,1516.51,4,379.13,2023-05-03,2023-08-31,ongoing,406,45.41,0.0,0
T000912,C8790,Target,Books,3241.13,6,540.19,2023-02-23,2023-08-22,paid,585,24.88,0.0,0
T000913,C1827,Nike,Beauty,4871.62,18,270.65,2023-02-03,2024-07-27,ongoing,307,53.58,0.0,0
T000914,C4531,eBay,Books,4239.13,4,1059.78,2023-08-30,2023-12-28,ongoing,488,35.75,0.0,0
T000915,C8147,AliExpress,Health,142.38,12,11.86,2023-04-23,2024-04-17,late,380,47.49,40.39,0
T000916,C5451,eBay,Fashion,4495.34,4,1123.84,2023-11-14,2024-03-13,ongoing,407,42.93,0.0,0
T000917,C4876,Target,Sports,3921.41,3,1307.14,2023-01-23,2023-04-23,paid,620,24.44,0.0,0
T000918,C6959,IKEA,Health,3907.37,3,1302.46,2023-02-15,2023-05-16,ongoing,645,20.29,0.0,0
T000919,C1126,eBay,Office,2303.53,4,575.88,2023-11-08,2024-03-07,ongoing,627,23.97,0.0,0
T000920,C4177,eBay,Home,2005.08,3,668.36,2023-05-15,2023-08-13,late,601,24.77,18.25,0
T000921,C9795,eBay,Automotive,1532.01,3,510.67,2023-04-28,2023-07-27,paid,499,34.2,0.0,0
T000922,C7024,Walmart,Grocery,351.83,12,29.32,2023-07-08,2024-07-02,ongoing,718,11.77,0.0,0
T000923,C6109,BestBuy,Home,1160.47,12,96.71,2023-05-11,2024-05-05,defaulted,338,49.21,0.0,1
T000924,C5146,Nike,Electronics,1251.85,6,208.64,2023-07-31,2024-01-27,late,606,24.53,46.18,0
T000925,C8196,IKEA,Fashion,2433.28,3,811.09,2023-04-23,2023-07-22,defaulted,303,53.13,0.0,1
T000926,C4368,Nike,Health,3743.54,3,1247.85,2023-02-13,2023-05-14,ongoing,376,46.97,0.0,0
T000927,C4797,Adidas,Grocery,2382.2,3,794.07,2023-05-08,2023-08-06,ongoing,767,8.66,0.0,0
T000928,C2792,BestBuy,Grocery,312.78,6,52.13,2023-12-30,2024-06-27,paid,478,36.3,0.0,0
T000929,C6732,IKEA,Electronics,4790.0,12,399.17,2023-06-07,2024-06-01,paid,575,26.2,0.0,0
T000930,C4476,Adidas,Health,4715.05,4,1178.76,2023-09-30,2024-01-28,ongoing,451,41.0,0.0,0
T000931,C4417,Apple Store,Grocery,3931.32,3,1310.44,2023-11-11,2024-02-09,paid,463,40.49,0.0,0
T000932,C2645,Walmart,Health,4956.86,4,1239.21,2023-12-21,2024-04-19,ongoing,589,24.5,0.0,0
T000933,C4030,eBay,Automotive,2733.8,4,683.45,2023-12-06,2024-04-04,ongoing,677,15.92,0.0,0
T000934,C3872,Walmart,Automotive,4814.77,4,1203.69,2023-02-14,2023-06-14,ongoing,609,25.94,0.0,0
T000935,C4072,Nike,Grocery,401.14,6,66.86,2023-04-18,2023-10-15,paid,688,14.35,0.0,0
T000936,C2854,IKEA,Grocery,1844.26,6,307.38,2023-08-07,2024-02-03,ongoing,482,38.71,0.0,0
T000937,C5021,Adidas,Electronics,1146.27,3,382.09,2023-11-14,2024-02-12,late,605,22.52,24.15,0
T000938,C5662,Target,Health,999.27,3,333.09,2023-11-11,2024-02-09,paid,371,49.39,0.0,0
T000939,C7514,Adidas,Beauty,725.49,18,40.3,2023-06-26,2024-12-17,paid,518,32.43,0.0,0
T000940,C6031,Walmart,Books,3121.51,3,1040.5,2023-08-16,2023-11-14,defaulted,472,39.55,0.0,1
T000941,C3708,eBay,Books,3912.08,3,1304.03,2023-07-10,2023-10-08,paid,571,27.17,0.0,0
T000942,C8112,Target,Home,2902.03,3,967.34,2023-06-09,2023-09-07,defaulted,767,8.92,0.0,1
T000943,C9393,Nike,Home,756.14,3,252.05,2023-09-24,2023-12-23,ongoing,568,26.52,0.0,0
T000944,C4507,Target,Grocery,4060.34,4,1015.08,2023-12-24,2024-04-22,ongoing,319,52.07,0.0,0
T000945,C7456,BestBuy,Sports,3188.87,12,265.74,2023-11-22,2024-11-16,ongoing,802,5.89,0.0,0
T000946,C5212,Apple Store,Automotive,1956.12,4,489.03,2023-07-09,2023-11-06,ongoing,446,40.51,0.0,0
T000947,C8970,eBay,Office,3378.8,4,844.7,2023-06-24,2023-10-22,late,728,13.91,23.41,0
T000948,C9766,Walmart,Health,1318.03,6,219.67,2023-10-17,2024-04-14,ongoing,464,38.32,0.0,0
T000949,C1536,IKEA,Fashion,1742.33,4,435.58,2023-12-23,2024-04-21,ongoing,609,25.58,0.0,0
T000950,C2625,AliExpress,Fashion,4589.49,12,382.46,2023-05-25,2024-05-19,paid,817,3.1,0.0,0
T000951,C8973,Target,Automotive,1470.26,12,122.52,2023-08-20,2024-08-14,paid,313,55.62,0.0,0
T000952,C9577,Amazon,Home,2363.19,3,787.73,2023-12-26,2024-03-25,ongoing,431,43.74,0.0,0
T000953,C9070,AliExpress,Electronics,4453.45,6,742.24,2023-07-23,2024-01-19,paid,738,10.52,0.0,0
T000954,C9666,Nike,Fashion,3545.91,4,886.48,2023-08-01,2023-11-29,ongoing,562,30.34,0.0,0
T000955,C9609,Amazon,Grocery,334.46,18,18.58,2023-02-09,2024-08-02,ongoing,524,33.99,0.0,0
T000956,C7490,Amazon,Sports,757.83,4,189.46,2023-10-02,2024-01-30,paid,557,28.14,0.0,0
T000957,C4600,Amazon,Fashion,64.01,18,3.56,2023-11-19,2025-05-12,paid,533,32.2,0.0,0
T000958,C7783,Adidas,Books,3163.84,6,527.31,2023-03-23,2023-09-19,ongoing,635,19.79,0.0,0
T000959,C5971,AliExpress,Sports,2252.18,3,750.73,2023-06-30,2023-09-28,late,708,15.55,9.41,0
T000960,C2205,Nike,Sports,693.02,4,173.26,2023-11-16,2024-03-15,ongoing,323,51.4,0.0,0
T000961,C2990,Walmart,Fashion,4790.72,18,266.15,2023-03-24,2024-09-14,ongoing,570,26.28,0.0,0
T000962,C6299,Apple Store,Electronics,2660.06,12,221.67,2023-10-30,2024-10-24,ongoing,394,45.2,0.0,0
T000963,C4572,Nike,Electronics,1228.42,3,409.47,2023-09-19,2023-12-18,paid,441,41.21,0.0,0
T000964,C6975,Walmart,Home,2515.5,6,419.25,2023-09-29,2024-03-27,paid,380,48.42,0.0,0
T000965,C7320,Walmart,Automotive,3406.11,4,851.53,2023-07-19,2023-11-16,ongoing,573,29.6,0.0,0
T000966,C5380,Amazon,Grocery,404.29,3,134.76,2023-08-28,2023-11-26,ongoing,575,27.26,0.0,0
T000967,C5757,eBay,Office,1391.65,4,347.91,2023-06-29,2023-10-27,paid,764,6.84,0.0,0
T000968,C3713,AliExpress,Beauty,4039.65,3,1346.55,2023-06-20,2023-09-18,ongoing,507,35.3,0.0,0
T000969,C6588,Walmart,Office,2311.83,12,192.65,2023-10-22,2024-10-16,ongoing,595,25.76,0.0,0
T000970,C1966,AliExpress,Books,2744.22,4,686.06,2023-06-26,2023-10-24,paid,338,50.99,0.0,0
T000971,C5944,BestBuy,Electronics,2178.26,12,181.52,2023-08-25,2024-08-19,ongoing,587,25.54,0.0,0
T000972,C4432,Adidas,Home,243.4,3,81.13,2023-05-18,2023-08-16,late,423,42.71,11.47,0
T000973,C1688,Apple Store,Books,849.61,4,212.4,2023-11-23,2024-03-22,ongoing,582,26.15,0.0,0
T000974,C5243,BestBuy,Office,2241.57,3,747.19,2023-11-07,2024-02-05,paid,479,38.13,0.0,0
T000975,C4701,Walmart,Sports,1065.7,3,355.23,2023-05-09,2023-08-07,ongoing,396,45.58,0.0,0
T000976,C9533,Nike,Automotive,273.65,3,91.22,2023-02-18,2023-05-19,late,490,37.51,22.18,0
